date,ticker,action,weight
2024-05-31,DLO,SELL,0.0
2024-05-31,DV,SELL,0.0
2024-05-31,EVLV,SELL,0.0
2024-05-31,FWRD,SELL,0.0
2024-05-31,GRRR,SELL,0.0
2024-06-14,AMPX,BUY,0.1
2024-06-14,BNED,BUY,0.1
2024-06-14,DNA,BUY,0.1
2024-06-14,GRRR,BUY,0.1
2024-06-14,LU,BUY,0.1
2024-06-14,NUTX,BUY,0.1
2024-06-14,PERI,BUY,0.1
2024-06-14,TNXP,BUY,0.1
2024-06-14,OCUL,HOLD,0.1
2024-06-14,UNIT,HOLD,0.1
2024-06-14,CRNC,SELL,0.0
2024-06-14,EYPT,SELL,0.0
2024-06-14,GL,SELL,0.0
2024-06-14,LEG,SELL,0.0
2024-06-14,LZ,SELL,0.0
2024-06-14,MDB,SELL,0.0
2024-06-14,PATH,SELL,0.0
2024-06-14,SPT,SELL,0.0
2024-07-01,CYRX,BUY,0.1
2024-07-01,DXYZ,BUY,0.1
2024-07-01,EVEX,BUY,0.1
2024-07-01,KRUS,BUY,0.1
2024-07-01,LB,BUY,0.1
2024-07-01,QUBT,BUY,0.1
2024-07-01,SBET,BUY,0.1
2024-07-01,BNED,HOLD,0.1
2024-07-01,DNA,HOLD,0.1
2024-07-01,TNXP,HOLD,0.1
2024-07-01,AMPX,SELL,0.0
2024-07-01,GRRR,SELL,0.0
2024-07-01,LU,SELL,0.0
2024-07-01,NUTX,SELL,0.0
2024-07-01,OCUL,SELL,0.0
2024-07-01,PERI,SELL,0.0
2024-07-01,UNIT,SELL,0.0
2024-07-16,ALTS,BUY,0.1
2024-07-16,BMNR,BUY,0.1
2024-07-16,HELE,BUY,0.1
2024-07-16,INDV,BUY,0.1
2024-07-16,SEDG,BUY,0.1
2024-07-16,CYRX,HOLD,0.1
2024-07-16,DNA,HOLD,0.1
2024-07-16,EVEX,HOLD,0.1
2024-07-16,LB,HOLD,0.1
2024-07-16,TNXP,HOLD,0.1
2024-07-16,BNED,SELL,0.0
2024-07-16,DXYZ,SELL,0.0
2024-07-16,KRUS,SELL,0.0
2024-07-16,QUBT,SELL,0.0
2024-07-16,SBET,SELL,0.0
2024-07-30,ALAB,BUY,0.1
2024-07-30,CTRI,BUY,0.1
2024-07-30,DXCM,BUY,0.1
2024-07-30,FIVE,BUY,0.1
2024-07-30,MXL,BUY,0.1
2024-07-30,QXO,BUY,0.1
2024-07-30,SYM,BUY,0.1
2024-07-30,ULCC,BUY,0.1
2024-07-30,ALTS,HOLD,0.1
2024-07-30,INDV,HOLD,0.1
2024-07-30,BMNR,SELL,0.0
2024-07-30,CYRX,SELL,0.0
2024-07-30,DNA,SELL,0.0
2024-07-30,EVEX,SELL,0.0
2024-07-30,HELE,SELL,0.0
2024-07-30,LB,SELL,0.0
2024-07-30,SEDG,SELL,0.0
2024-07-30,TNXP,SELL,0.0
2024-08-13,BMBL,BUY,0.1
2024-08-13,FIVN,BUY,0.1
2024-08-13,HELE,BUY,0.1
2024-08-13,LAES,BUY,0.1
2024-08-13,NFE,BUY,0.1
2024-08-13,ODP,BUY,0.1
2024-08-13,PCRX,BUY,0.1
2024-08-13,TDUP,BUY,0.1
2024-08-13,TLS,BUY,0.1
2024-08-13,ALTS,HOLD,0.1
2024-08-13,ALAB,SELL,0.0
2024-08-13,CTRI,SELL,0.0
2024-08-13,DXCM,SELL,0.0
2024-08-13,FIVE,SELL,0.0
2024-08-13,INDV,SELL,0.0
2024-08-13,MXL,SELL,0.0
2024-08-13,QXO,SELL,0.0
2024-08-13,SYM,SELL,0.0
2024-08-13,ULCC,SELL,0.0
2024-08-27,ATEC,BUY,0.1
2024-08-27,DNA,BUY,0.1
2024-08-27,FDMT,BUY,0.1
2024-08-27,JMIA,BUY,0.1
2024-08-27,PDD,BUY,0.1
2024-08-27,TNXP,BUY,0.1
2024-08-27,ALTS,HOLD,0.1
2024-08-27,BMBL,HOLD,0.1
2024-08-27,ODP,HOLD,0.1
2024-08-27,PCRX,HOLD,0.1
2024-08-27,FIVN,SELL,0.0
2024-08-27,HELE,SELL,0.0
2024-08-27,LAES,SELL,0.0
2024-08-27,NFE,SELL,0.0
2024-08-27,TDUP,SELL,0.0
2024-08-27,TLS,SELL,0.0
2024-09-11,DG,BUY,0.1
2024-09-11,DJT,BUY,0.1
2024-09-11,LQDA,BUY,0.1
2024-09-11,MBLY,BUY,0.1
2024-09-11,MVST,BUY,0.1
2024-09-11,RZLV,BUY,0.1
2024-09-11,ALTS,HOLD,0.1
2024-09-11,DNA,HOLD,0.1
2024-09-11,JMIA,HOLD,0.1
2024-09-11,TNXP,HOLD,0.1
2024-09-11,ATEC,SELL,0.0
2024-09-11,BMBL,SELL,0.0
2024-09-11,FDMT,SELL,0.0
2024-09-11,ODP,SELL,0.0
2024-09-11,PCRX,SELL,0.0
2024-09-11,PDD,SELL,0.0
2024-09-25,ARQQ,BUY,0.1
2024-09-25,BKSY,BUY,0.1
2024-09-25,FDMT,BUY,0.1
2024-09-25,FIVN,BUY,0.1
2024-09-25,FULC,BUY,0.1
2024-09-25,LAES,BUY,0.1
2024-09-25,MFH,BUY,0.1
2024-09-25,SFIX,BUY,0.1
2024-09-25,DG,HOLD,0.1
2024-09-25,DJT,HOLD,0.1
2024-09-25,ALTS,SELL,0.0
2024-09-25,DNA,SELL,0.0
2024-09-25,JMIA,SELL,0.0
2024-09-25,LQDA,SELL,0.0
2024-09-25,MBLY,SELL,0.0
2024-09-25,MVST,SELL,0.0
2024-09-25,RZLV,SELL,0.0
2024-09-25,TNXP,SELL,0.0
2024-10-09,BMNR,BUY,0.1
2024-10-09,ITOS,BUY,0.1
2024-10-09,PGNY,BUY,0.1
2024-10-09,SITC,BUY,0.1
2024-10-09,TNXP,BUY,0.1
2024-10-09,UPXI,BUY,0.1
2024-10-09,BKSY,HOLD,0.1
2024-10-09,DG,HOLD,0.1
2024-10-09,FDMT,HOLD,0.1
2024-10-09,FULC,HOLD,0.1
2024-10-09,ARQQ,SELL,0.0
2024-10-09,DJT,SELL,0.0
2024-10-09,FIVN,SELL,0.0
2024-10-09,LAES,SELL,0.0
2024-10-09,MFH,SELL,0.0
2024-10-09,SFIX,SELL,0.0
2024-10-23,CSTM,BUY,0.1
2024-10-23,ENPH,BUY,0.1
2024-10-23,EVTL,BUY,0.1
2024-10-23,GHRS,BUY,0.1
2024-10-23,MFH,BUY,0.1
2024-10-23,MGPI,BUY,0.1
2024-10-23,SEDG,BUY,0.1
2024-10-23,DG,HOLD,0.1
2024-10-23,FDMT,HOLD,0.1
2024-10-23,SITC,HOLD,0.1
2024-10-23,BKSY,SELL,0.0
2024-10-23,BMNR,SELL,0.0
2024-10-23,FULC,SELL,0.0
2024-10-23,ITOS,SELL,0.0
2024-10-23,PGNY,SELL,0.0
2024-10-23,TNXP,SELL,0.0
2024-10-23,UPXI,SELL,0.0
2024-11-06,CE,BUY,0.1
2024-11-06,CLVT,BUY,0.1
2024-11-06,FULC,BUY,0.1
2024-11-06,JELD,BUY,0.1
2024-11-06,MQ,BUY,0.1
2024-11-06,PACS,BUY,0.1
2024-11-06,RUN,BUY,0.1
2024-11-06,TNGX,BUY,0.1
2024-11-06,EVTL,HOLD,0.1
2024-11-06,SEDG,HOLD,0.1
2024-11-06,CSTM,SELL,0.0
2024-11-06,DG,SELL,0.0
2024-11-06,ENPH,SELL,0.0
2024-11-06,FDMT,SELL,0.0
2024-11-06,GHRS,SELL,0.0
2024-11-06,MFH,SELL,0.0
2024-11-06,MGPI,SELL,0.0
2024-11-06,SITC,SELL,0.0
2024-11-20,ACHC,BUY,0.1
2024-11-20,APPS,BUY,0.1
2024-11-20,FIGS,BUY,0.1
2024-11-20,LBTYA,BUY,0.1
2024-11-20,MEG,BUY,0.1
2024-11-20,OPRX,BUY,0.1
2024-11-20,RZLV,BUY,0.1
2024-11-20,TOI,BUY,0.1
2024-11-20,RUN,HOLD,0.1
2024-11-20,TNGX,HOLD,0.1
2024-11-20,CE,SELL,0.0
2024-11-20,CLVT,SELL,0.0
2024-11-20,EVTL,SELL,0.0
2024-11-20,FULC,SELL,0.0
2024-11-20,JELD,SELL,0.0
2024-11-20,MQ,SELL,0.0
2024-11-20,PACS,SELL,0.0
2024-11-20,SEDG,SELL,0.0
2024-12-05,EVH,BUY,0.1
2024-12-05,KURA,BUY,0.1
2024-12-05,LBTYK,BUY,0.1
2024-12-05,MRVI,BUY,0.1
2024-12-05,SEM,BUY,0.1
2024-12-05,TMDX,BUY,0.1
2024-12-05,TREE,BUY,0.1
2024-12-05,APPS,HOLD,0.1
2024-12-05,OPRX,HOLD,0.1
2024-12-05,RZLV,HOLD,0.1
2024-12-05,ACHC,SELL,0.0
2024-12-05,FIGS,SELL,0.0
2024-12-05,LBTYA,SELL,0.0
2024-12-05,MEG,SELL,0.0
2024-12-05,RUN,SELL,0.0
2024-12-05,TNGX,SELL,0.0
2024-12-05,TOI,SELL,0.0
2024-12-19,ANAB,BUY,0.1
2024-12-19,HPP,BUY,0.1
2024-12-19,JELD,BUY,0.1
2024-12-19,KROS,BUY,0.1
2024-12-19,TEM,BUY,0.1
2024-12-19,TNGX,BUY,0.1
2024-12-19,VKTX,BUY,0.1
2024-12-19,ZETA,BUY,0.1
2024-12-19,APPS,HOLD,0.1
2024-12-19,KURA,HOLD,0.1
2024-12-19,EVH,SELL,0.0
2024-12-19,LBTYK,SELL,0.0
2024-12-19,MRVI,SELL,0.0
2024-12-19,OPRX,SELL,0.0
2024-12-19,RZLV,SELL,0.0
2024-12-19,SEM,SELL,0.0
2024-12-19,TMDX,SELL,0.0
2024-12-19,TREE,SELL,0.0
2025-01-06,AGIO,BUY,0.1
2025-01-06,CAPR,BUY,0.1
2025-01-06,EDIT,BUY,0.1
2025-01-06,IBRX,BUY,0.1
2025-01-06,LBTYK,BUY,0.1
2025-01-06,RGTI,BUY,0.1
2025-01-06,APPS,HOLD,0.1
2025-01-06,KROS,HOLD,0.1
2025-01-06,TEM,HOLD,0.1
2025-01-06,ZETA,HOLD,0.1
2025-01-06,ANAB,SELL,0.0
2025-01-06,HPP,SELL,0.0
2025-01-06,JELD,SELL,0.0
2025-01-06,KURA,SELL,0.0
2025-01-06,TNGX,SELL,0.0
2025-01-06,VKTX,SELL,0.0
2025-01-22,ANAB,BUY,0.1
2025-01-22,CNR,BUY,0.1
2025-01-22,DYN,BUY,0.1
2025-01-22,EDU,BUY,0.1
2025-01-22,FLNC,BUY,0.1
2025-01-22,FTAI,BUY,0.1
2025-01-22,JANX,BUY,0.1
2025-01-22,KURA,BUY,0.1
2025-01-22,EDIT,HOLD,0.1
2025-01-22,KROS,HOLD,0.1
2025-01-22,AGIO,SELL,0.0
2025-01-22,APPS,SELL,0.0
2025-01-22,CAPR,SELL,0.0
2025-01-22,IBRX,SELL,0.0
2025-01-22,LBTYK,SELL,0.0
2025-01-22,RGTI,SELL,0.0
2025-01-22,TEM,SELL,0.0
2025-01-22,ZETA,SELL,0.0
2025-02-05,EYPT,BUY,0.1
2025-02-05,FMC,BUY,0.1
2025-02-05,LOVE,BUY,0.1
2025-02-05,NSSC,BUY,0.1
2025-02-05,OMI,BUY,0.1
2025-02-05,SBET,BUY,0.1
2025-02-05,UPB,BUY,0.1
2025-02-05,WULF,BUY,0.1
2025-02-05,DYN,HOLD,0.1
2025-02-05,KROS,HOLD,0.1
2025-02-05,ANAB,SELL,0.0
2025-02-05,CNR,SELL,0.0
2025-02-05,EDIT,SELL,0.0
2025-02-05,EDU,SELL,0.0
2025-02-05,FLNC,SELL,0.0
2025-02-05,FTAI,SELL,0.0
2025-02-05,JANX,SELL,0.0
2025-02-05,KURA,SELL,0.0
2025-02-20,BMBL,BUY,0.1
2025-02-20,CMCO,BUY,0.1
2025-02-20,CRML,BUY,0.1
2025-02-20,FLNC,BUY,0.1
2025-02-20,JELD,BUY,0.1
2025-02-20,JMIA,BUY,0.1
2025-02-20,NEXN,BUY,0.1
2025-02-20,PRG,BUY,0.1
2025-02-20,SAIL,BUY,0.1
2025-02-20,OMI,HOLD,0.1
2025-02-20,DYN,SELL,0.0
2025-02-20,EYPT,SELL,0.0
2025-02-20,FMC,SELL,0.0
2025-02-20,KROS,SELL,0.0
2025-02-20,LOVE,SELL,0.0
2025-02-20,NSSC,SELL,0.0
2025-02-20,SBET,SELL,0.0
2025-02-20,UPB,SELL,0.0
2025-02-20,WULF,SELL,0.0
2025-03-06,AMRC,BUY,0.1
2025-03-06,CORZ,BUY,0.1
2025-03-06,EU,BUY,0.1
2025-03-06,IBTA,BUY,0.1
2025-03-06,MDB,BUY,0.1
2025-03-06,MRVL,BUY,0.1
2025-03-06,TNXP,BUY,0.1
2025-03-06,VG,BUY,0.1
2025-03-06,CRML,HOLD,0.1
2025-03-06,FLNC,HOLD,0.1
2025-03-06,BMBL,SELL,0.0
2025-03-06,CMCO,SELL,0.0
2025-03-06,JELD,SELL,0.0
2025-03-06,JMIA,SELL,0.0
2025-03-06,NEXN,SELL,0.0
2025-03-06,OMI,SELL,0.0
2025-03-06,PRG,SELL,0.0
2025-03-06,SAIL,SELL,0.0
2025-03-20,ARVN,BUY,0.1
2025-03-20,CMCO,BUY,0.1
2025-03-20,MBX,BUY,0.1
2025-03-20,QUBT,BUY,0.1
2025-03-20,RGC,BUY,0.1
2025-03-20,SERV,BUY,0.1
2025-03-20,AMRC,HOLD,0.1
2025-03-20,FLNC,HOLD,0.1
2025-03-20,IBTA,HOLD,0.1
2025-03-20,TNXP,HOLD,0.1
2025-03-20,CORZ,SELL,0.0
2025-03-20,CRML,SELL,0.0
2025-03-20,EU,SELL,0.0
2025-03-20,MDB,SELL,0.0
2025-03-20,MRVL,SELL,0.0
2025-03-20,VG,SELL,0.0
2025-04-03,ALDX,BUY,0.1
2025-04-03,EU,BUY,0.1
2025-04-03,EWTX,BUY,0.1
2025-04-03,KSS,BUY,0.1
2025-04-03,PCVX,BUY,0.1
2025-04-03,RH,BUY,0.1
2025-04-03,RXST,BUY,0.1
2025-04-03,WDC,BUY,0.1
2025-04-03,CMCO,HOLD,0.1
2025-04-03,FLNC,HOLD,0.1
2025-04-03,AMRC,SELL,0.0
2025-04-03,ARVN,SELL,0.0
2025-04-03,IBTA,SELL,0.0
2025-04-03,MBX,SELL,0.0
2025-04-03,QUBT,SELL,0.0
2025-04-03,RGC,SELL,0.0
2025-04-03,SERV,SELL,0.0
2025-04-03,TNXP,SELL,0.0
2025-04-17,AAOI,BUY,0.1
2025-04-17,AMRC,BUY,0.1
2025-04-17,APLD,BUY,0.1
2025-04-17,CBLL,BUY,0.1
2025-04-17,CRML,BUY,0.1
2025-04-17,KOD,BUY,0.1
2025-04-17,WW,BUY,0.1
2025-04-17,ALDX,HOLD,0.1
2025-04-17,EU,HOLD,0.1
2025-04-17,PCVX,HOLD,0.1
2025-04-17,CMCO,SELL,0.0
2025-04-17,EWTX,SELL,0.0
2025-04-17,FLNC,SELL,0.0
2025-04-17,KSS,SELL,0.0
2025-04-17,RH,SELL,0.0
2025-04-17,RXST,SELL,0.0
2025-04-17,WDC,SELL,0.0
2025-05-02,ARVN,BUY,0.1
2025-05-02,CABO,BUY,0.1
2025-05-02,HUMA,BUY,0.1
2025-05-02,LUNR,BUY,0.1
2025-05-02,OGN,BUY,0.1
2025-05-02,PHAT,BUY,0.1
2025-05-02,PONY,BUY,0.1
2025-05-02,CBLL,HOLD,0.1
2025-05-02,PCVX,HOLD,0.1
2025-05-02,WW,HOLD,0.1
2025-05-02,AAOI,SELL,0.0
2025-05-02,ALDX,SELL,0.0
2025-05-02,AMRC,SELL,0.0
2025-05-02,APLD,SELL,0.0
2025-05-02,CRML,SELL,0.0
2025-05-02,EU,SELL,0.0
2025-05-02,KOD,SELL,0.0
2025-05-16,B,BUY,0.1
2025-05-16,BHVN,BUY,0.1
2025-05-16,CODI,BUY,0.1
2025-05-16,DAVA,BUY,0.1
2025-05-16,GLOB,BUY,0.1
2025-05-16,IOVA,BUY,0.1
2025-05-16,NFE,BUY,0.1
2025-05-16,OMER,BUY,0.1
2025-05-16,VOR,BUY,0.1
2025-05-16,CABO,HOLD,0.1
2025-05-16,ARVN,SELL,0.0
2025-05-16,CBLL,SELL,0.0
2025-05-16,HUMA,SELL,0.0
2025-05-16,LUNR,SELL,0.0
2025-05-16,OGN,SELL,0.0
2025-05-16,PCVX,SELL,0.0
2025-05-16,PHAT,SELL,0.0
2025-05-16,PONY,SELL,0.0
2025-05-16,WW,SELL,0.0
2025-06-02,MFH,BUY,0.1
2025-06-02,RCKT,BUY,0.1
2025-06-02,SBET,BUY,0.1
2025-06-02,SMMT,BUY,0.1
2025-06-02,URGN,BUY,0.1
2025-06-02,B,HOLD,0.1
2025-06-02,CODI,HOLD,0.1
2025-06-02,NFE,HOLD,0.1
2025-06-02,OMER,HOLD,0.1
2025-06-02,VOR,HOLD,0.1
2025-06-02,BHVN,SELL,0.0
2025-06-02,CABO,SELL,0.0
2025-06-02,DAVA,SELL,0.0
2025-06-02,GLOB,SELL,0.0
2025-06-02,IOVA,SELL,0.0
2025-06-16,CABO,BUY,0.1
2025-06-16,DNUT,BUY,0.1
2025-06-16,JELD,BUY,0.1
2025-06-16,NKTR,BUY,0.1
2025-06-16,SRPT,BUY,0.1
2025-06-16,B,HOLD,0.1
2025-06-16,CODI,HOLD,0.1
2025-06-16,MFH,HOLD,0.1
2025-06-16,RCKT,HOLD,0.1
2025-06-16,VOR,HOLD,0.1
2025-06-16,NFE,SELL,0.0
2025-06-16,OMER,SELL,0.0
2025-06-16,SBET,SELL,0.0
2025-06-16,SMMT,SELL,0.0
2025-06-16,URGN,SELL,0.0
2025-07-01,ALT,BUY,0.1
2025-07-01,BMNR,BUY,0.1
2025-07-01,CAI,BUY,0.1
2025-07-01,HUYA,BUY,0.1
2025-07-01,OMER,BUY,0.1
2025-07-01,UPXI,BUY,0.1
2025-07-01,B,HOLD,0.1
2025-07-01,DNUT,HOLD,0.1
2025-07-01,RCKT,HOLD,0.1
2025-07-01,SRPT,HOLD,0.1
2025-07-01,CABO,SELL,0.0
2025-07-01,CODI,SELL,0.0
2025-07-01,JELD,SELL,0.0
2025-07-01,MFH,SELL,0.0
2025-07-01,NKTR,SELL,0.0
2025-07-01,VOR,SELL,0.0
2025-07-16,CNC,BUY,0.1
2025-07-16,HELE,BUY,0.1
2025-07-16,IOVA,BUY,0.1
2025-07-16,RXST,BUY,0.1
2025-07-16,SLP,BUY,0.1
2025-07-16,WW,BUY,0.1
2025-07-16,BMNR,HOLD,0.1
2025-07-16,CAI,HOLD,0.1
2025-07-16,HUYA,HOLD,0.1
2025-07-16,SRPT,HOLD,0.1
2025-07-16,ALT,SELL,0.0
2025-07-16,B,SELL,0.0
2025-07-16,DNUT,SELL,0.0
2025-07-16,OMER,SELL,0.0
2025-07-16,RCKT,SELL,0.0
2025-07-16,UPXI,SELL,0.0
2025-07-30,ABVX,BUY,0.1
2025-07-30,CAPR,BUY,0.1
2025-07-30,CHPT,BUY,0.1
2025-07-30,NVCR,BUY,0.1
2025-07-30,NVO,BUY,0.1
2025-07-30,REPL,BUY,0.1
2025-07-30,CAI,HOLD,0.1
2025-07-30,CNC,HOLD,0.1
2025-07-30,SRPT,HOLD,0.1
2025-07-30,WW,HOLD,0.1
2025-07-30,BMNR,SELL,0.0
2025-07-30,HELE,SELL,0.0
2025-07-30,HUYA,SELL,0.0
2025-07-30,IOVA,SELL,0.0
2025-07-30,RXST,SELL,0.0
2025-07-30,SLP,SELL,0.0
2025-08-13,ACDC,BUY,0.1
2025-08-13,DFDV,BUY,0.1
2025-08-13,HUMA,BUY,0.1
2025-08-13,KLC,BUY,0.1
2025-08-13,MNDY,BUY,0.1
2025-08-13,OMI,BUY,0.1
2025-08-13,SI,BUY,0.1
2025-08-13,TTD,BUY,0.1
2025-08-13,ABVX,HOLD,0.1
2025-08-13,CAI,HOLD,0.1
2025-08-13,CAPR,SELL,0.0
2025-08-13,CHPT,SELL,0.0
2025-08-13,CNC,SELL,0.0
2025-08-13,NVCR,SELL,0.0
2025-08-13,NVO,SELL,0.0
2025-08-13,REPL,SELL,0.0
2025-08-13,SRPT,SELL,0.0
2025-08-13,WW,SELL,0.0
2025-08-27,ANPA,BUY,0.1
2025-08-27,CNC,BUY,0.1
2025-08-27,LFMD,BUY,0.1
2025-08-27,RGC,BUY,0.1
2025-08-27,SRPT,BUY,0.1
2025-08-27,ACDC,HOLD,0.1
2025-08-27,DFDV,HOLD,0.1
2025-08-27,HUMA,HOLD,0.1
2025-08-27,SI,HOLD,0.1
2025-08-27,TTD,HOLD,0.1
2025-08-27,ABVX,SELL,0.0
2025-08-27,CAI,SELL,0.0
2025-08-27,KLC,SELL,0.0
2025-08-27,MNDY,SELL,0.0
2025-08-27,OMI,SELL,0.0
